6.899088,-0.755344,-1.042430,4.620748,2.098162,-2.125160,0.444292,2.198612,1.797305,-0.222453,-0.346077,-0.069689,
8.513821,-1.155375,-1.637276,4.780960,1.674424,-2.578620,0.112811,2.418126,1.391029,-0.666044,-0.438083,-0.013826,
7.090355,-0.645206,-1.039301,4.699838,1.895530,-2.435269,0.250558,2.048425,1.582386,-0.454511,-0.440556,-0.093497,
7.143532,-0.752471,-1.355680,4.260269,2.009199,-1.963584,0.482444,1.786601,1.340126,-0.565053,-0.480486,-0.096315,
8.423867,-1.058053,-2.216175,4.051529,1.546770,-2.483622,0.460882,1.960629,1.093258,-0.904968,-0.470807,-0.017183,
8.518660,-1.061108,-2.316114,3.848887,1.371567,-2.686302,0.367253,2.068472,1.321268,-0.729488,-0.420321,-0.016780,
9.013564,-1.298334,-1.906916,4.194514,1.284054,-2.563229,-0.013688,2.393061,1.249681,-0.691858,-0.471959,-0.007904,
6.782533,-0.572024,-0.934904,4.232634,1.784927,-1.935151,0.490872,1.877451,1.329373,-0.434515,-0.441676,-0.105383,
7.755224,-0.823138,-1.468503,4.356511,1.594448,-2.308289,0.719087,1.962096,1.211934,-0.668575,-0.366199,-0.042296,
8.261700,-0.660773,-1.639724,4.287888,1.638568,-2.484576,0.439736,1.953265,1.266607,-0.735203,-0.438546,-0.033131,
7.106177,0.184924,-0.906704,3.571780,1.835164,-1.727034,-0.084380,1.468097,1.469354,-0.189434,-0.447269,-0.106817,
7.713223,-0.177295,-1.361301,4.035058,1.634231,-2.303770,0.100878,1.523935,1.421062,-0.477467,-0.447276,-0.092165,
7.531457,-0.455315,-1.261122,4.099662,1.471593,-2.486272,0.186397,1.583847,1.325132,-0.521167,-0.431991,-0.090070,
8.922480,-0.966905,-1.570158,4.172870,0.897829,-2.894160,-0.132795,2.193198,1.104094,-0.746072,-0.490195,-0.035780,
6.884179,-0.029897,-0.931671,3.641304,1.508642,-2.162782,-0.149685,1.540828,1.428450,-0.266450,-0.442289,-0.108694,
7.711144,-0.808277,-1.332121,4.369739,1.440004,-2.822932,0.229970,1.874177,1.290730,-0.679219,-0.454326,-0.065434,
8.450264,-1.265179,-1.583237,4.544536,1.032310,-2.869109,0.194197,2.348675,1.001674,-0.918460,-0.474042,-0.008754,
7.997038,-1.132102,-2.090113,4.070081,1.101474,-2.916668,0.525992,2.092497,1.269198,-0.808875,-0.379984,-0.014347,
8.070766,-0.802185,-1.961977,4.003655,0.743095,-3.176405,0.419185,2.022961,1.316205,-0.777199,-0.367369,-0.037162,
7.245565,-0.130466,-0.673104,3.475093,0.407407,-2.605120,0.541145,1.647523,1.070451,-0.459089,-0.268524,-0.062028,
8.816797,-1.183184,-1.368600,4.027074,-0.047127,-3.055029,0.302721,2.584361,0.967083,-0.682978,-0.322506,-0.010952,
7.447201,-0.412936,-1.316108,3.826124,0.936408,-2.565917,0.539246,1.732337,1.320662,-0.546669,-0.354013,-0.069119,
10.008353,-1.470772,-1.534121,4.747134,0.420485,-2.678749,-0.499354,2.723381,1.131456,-0.706624,-0.555570,-0.020298,
7.044825,0.008944,-0.851764,3.807049,1.454405,-2.342832,-0.095680,1.700526,1.512582,-0.317693,-0.463223,-0.105356,
8.617396,-0.677323,-1.525544,4.229266,0.990923,-3.105763,0.038016,2.287622,1.364309,-0.756976,-0.494893,-0.032979,
8.298576,-0.412548,-1.505183,3.968346,1.110288,-2.770226,0.371932,2.090093,1.410887,-0.674147,-0.468458,-0.059792,
7.116398,0.986225,-0.961150,2.152334,1.586125,-0.909419,0.118197,1.688563,1.183933,-0.381531,-0.575907,-0.094490,
6.931220,1.157937,-1.187072,1.784857,1.750957,-0.644376,0.076179,1.723995,1.209012,-0.374028,-0.630737,-0.098972,
7.903243,0.613808,-1.652047,2.407607,1.850010,-1.073218,0.023690,1.517393,1.531695,-0.235605,-0.567122,-0.104866,
9.465476,0.155759,-1.910439,2.942314,1.938270,-1.344228,-0.328879,1.673675,1.516614,-0.344725,-0.674876,-0.123742,
6.313916,1.782582,0.096717,2.474941,2.114142,-0.804608,-0.371673,1.867078,1.337127,-0.160267,-0.700475,-0.160984,
7.689436,1.201118,-0.588593,3.500936,2.458113,-1.449126,-0.340291,1.926561,1.857143,0.004578,-0.569609,-0.135159,
7.659037,1.040554,-0.733771,3.302136,2.296917,-1.504512,-0.343011,1.944928,1.965010,0.125499,-0.482086,-0.108493,
8.203575,1.344051,-0.397792,3.936810,2.542764,-1.460544,-0.167430,2.002782,2.207565,0.214124,-0.447656,-0.119189,
7.390619,2.649866,0.776054,2.986377,2.054338,-1.002782,-0.017825,2.413398,1.856682,0.201972,-0.460455,-0.101474,
7.928499,2.711500,0.167322,2.367068,1.872373,-1.064420,-0.171444,2.412995,1.930554,0.358035,-0.391713,-0.089939,
10.077074,1.791390,-0.418080,2.438851,1.981068,-0.397105,0.144017,2.331076,2.070774,0.334752,-0.314306,-0.059309,
5.397563,3.625916,2.067109,1.732070,1.191705,0.295014,0.807098,2.089706,1.844672,0.532140,-0.053933,-0.080093,
8.226610,0.405833,-0.012112,4.263535,2.774337,-2.476585,0.805746,2.451557,2.157292,-0.002696,-0.370378,-0.027353,
7.860667,0.294216,-0.402409,4.249357,2.432998,-2.348007,0.442896,2.229114,1.973220,-0.176557,-0.446281,-0.073274,
8.155104,0.615043,-0.299754,4.318207,2.713160,-1.666754,0.654198,2.202460,1.851355,-0.213132,-0.462006,-0.078906,
5.168034,2.879217,1.707493,2.686173,2.578916,0.927592,0.921418,2.106015,1.294280,-0.404232,-0.437827,-0.081489,
6.947808,4.600144,2.617939,2.039524,1.563745,-0.265554,0.249896,2.003045,1.613063,0.394983,-0.063133,-0.074787,
6.114438,4.868797,3.445638,2.250119,0.467081,-0.536029,0.668703,1.938388,1.494560,0.435225,0.247562,0.009792,
6.443042,5.335152,3.896211,2.464271,0.446489,-0.523529,0.822511,2.126525,1.636787,0.486603,0.392335,0.052760,
4.945265,4.680009,3.666452,2.179307,0.921796,0.490838,0.825696,1.303007,1.295674,0.767241,0.226601,0.052839,
6.001908,5.766238,4.334157,2.110523,0.278192,-0.171830,0.831038,1.727373,1.347837,0.505466,0.484776,0.056133,
4.525740,4.283666,3.627887,2.600321,1.640488,1.047414,0.928626,0.962244,0.775647,0.386681,-0.004875,0.001927,
5.970602,4.884772,3.986557,2.574287,2.634640,0.609757,-0.116007,0.291294,1.038561,-0.081633,-0.035841,-0.039251,
5.248936,4.491185,3.513621,2.007894,1.548575,0.342798,-0.442330,0.371063,0.971495,0.553969,-0.013234,-0.020194,
5.412527,4.343810,3.417856,1.837590,1.918145,0.981677,0.253017,1.113839,0.727638,0.886146,0.251565,0.057526,
4.567532,2.265948,2.021654,3.075305,2.409215,-0.255681,-0.076517,1.612912,1.193445,0.457102,0.037634,0.069310,
4.236892,0.592288,1.037521,3.672531,3.108372,-0.705589,-0.350581,1.619063,1.076672,0.225904,-0.053556,0.071709,
1.698384,0.366637,2.853333,1.783450,1.788254,0.112446,0.117916,0.352951,0.658049,0.277446,0.064210,0.003816,
4.584568,2.271307,2.757282,4.537297,1.943126,-2.038468,-1.449310,0.592587,0.562696,0.322504,-0.165283,0.091999,
4.672319,3.501678,3.435319,3.906289,2.117584,-0.703928,-1.093742,0.207496,0.624099,0.106155,-0.271321,0.007803,
7.669408,2.355291,2.100043,5.310880,2.510386,-2.090545,-0.655922,0.979140,0.847883,-0.055145,-0.026086,0.094939,
5.596945,2.193313,2.070883,4.354590,1.814750,-1.890129,-0.383237,1.593506,0.600860,0.158900,-0.096238,0.075398,
8.333752,0.686460,0.484082,5.972459,2.138087,-2.886972,-0.123954,1.665313,1.300405,-0.444291,-0.185397,0.024813,
8.039943,0.502652,0.332026,6.035046,2.553210,-2.587813,-0.125186,1.752034,1.479484,-0.382276,-0.244627,0.011434,
6.461932,0.671864,0.538458,5.064644,2.433280,-2.211679,-0.368152,1.972251,1.353656,-0.076011,-0.257835,0.007301,
6.244797,0.633485,0.552638,4.944229,2.382860,-2.228644,-0.378897,2.050896,1.296744,-0.073571,-0.290316,-0.001740,
7.242055,0.649113,-0.135337,4.593886,2.605463,-1.430110,-0.038717,1.478661,1.494776,-0.118773,-0.308521,-0.028356,
9.069110,-0.019644,-0.787269,5.318108,2.707742,-1.935433,0.024920,1.923279,1.254292,-0.753792,-0.518609,0.016007,
5.314462,1.653893,0.951879,3.550769,2.731357,-0.173039,0.262325,1.806094,1.089917,-0.160061,-0.178200,0.080805,
7.184325,0.828398,0.493426,4.883904,2.402103,-0.789616,1.152622,1.752198,1.289353,-0.275489,-0.068041,0.112676,
4.577361,2.140666,1.467145,2.858223,2.250049,0.181965,0.402673,1.838512,1.250733,-0.214734,0.099707,0.118171,
6.818879,1.124619,0.350442,4.293302,2.650591,-1.043056,0.167452,1.993516,1.652384,0.232694,-0.024150,0.104263,
6.255721,0.927647,0.364895,4.334996,2.655725,-1.039794,0.533220,2.553750,1.562333,0.157425,-0.041753,0.114592,
6.087357,-0.319712,0.861274,5.019889,1.263146,-0.338888,2.418230,1.700138,0.815975,-0.166526,0.037315,0.024793,
6.448232,-1.751365,1.586086,5.750339,0.579622,0.153234,3.067343,1.749216,-0.248610,-0.027957,0.260479,0.024830,
6.237694,-2.980021,4.273048,6.800749,-0.224161,0.869787,2.780037,2.053013,0.413344,0.070412,-0.012775,0.018446,
5.467723,-3.866021,6.587710,7.596771,-0.852522,-0.092971,2.168964,1.458885,0.550901,-0.093570,-0.058744,0.126515,
3.934239,-3.205664,5.192463,8.213315,-0.005494,-0.067919,1.841654,1.847437,0.356569,0.015657,0.080185,0.105126,
5.951651,-5.115486,2.872909,6.997070,0.624151,1.430294,3.010759,1.746674,0.027184,-0.281243,-0.057296,0.125601,
6.692873,-4.716107,1.799810,6.844915,0.793299,1.263874,3.219814,1.957296,-0.191261,-0.276766,-0.132242,0.022546,
7.024748,-5.083363,2.493571,7.021682,0.612938,1.087621,3.585884,1.923495,-0.087350,-0.149058,-0.180274,-0.036647,
6.433971,-2.782678,0.811016,5.687761,0.797079,-0.098802,2.411199,2.210428,0.051565,-0.228138,0.040711,-0.003459,
5.606229,-1.242410,0.442818,5.359052,1.688416,-0.920097,2.108705,2.401339,0.776112,-0.343837,-0.084573,-0.011119,
8.352885,-2.107365,0.465182,6.136657,0.961432,-1.165380,1.329795,2.831863,0.721580,-0.325530,-0.104401,0.023070,
5.569738,-0.030613,0.244893,4.426591,1.997900,-1.369654,0.874218,2.572706,1.380906,-0.055989,-0.192517,0.006827,
7.793241,-0.854991,-1.191843,4.848630,1.937992,-1.936737,1.212361,2.478090,1.394213,-0.567026,-0.181342,0.064160,
6.448550,-0.194058,-0.858044,4.032491,2.413342,-0.938987,0.899859,2.195723,1.564330,-0.197625,-0.274655,-0.003861,
9.290486,-1.781400,-2.170666,4.546593,1.829661,-1.689037,0.340294,2.819435,1.368853,-0.568420,-0.332590,0.101151,
6.915294,-0.597959,-1.267217,4.334073,2.404837,-1.260020,0.947232,2.075919,1.723505,-0.219208,-0.294309,-0.035200,
8.362362,-1.044649,-1.703482,4.650190,1.821844,-2.175168,0.800216,2.519492,1.432607,-0.562528,-0.235979,0.051779,
7.298804,-0.607134,-1.353535,4.483166,1.917199,-1.867492,0.930161,2.041628,1.597010,-0.322742,-0.186974,-0.016652,
7.821448,-0.894822,-1.835256,4.411647,1.776920,-2.254771,0.892788,2.143051,1.591136,-0.452147,-0.178762,0.022886,
10.772615,-2.404159,-2.196919,5.079595,1.235183,-1.857092,0.037039,3.010081,1.246100,-0.490059,-0.273837,0.103427,
8.737083,-1.293311,-2.088981,4.249889,1.499214,-2.501945,0.357480,2.605004,1.526512,-0.566742,-0.307600,0.071069,
7.334095,-0.869670,-1.456255,4.163779,1.716865,-2.125155,0.809211,1.968925,1.541662,-0.369114,-0.236063,-0.009754,
7.886919,-0.925006,-1.935643,4.279944,1.556798,-2.471614,0.838324,2.122818,1.510387,-0.585594,-0.239075,0.017480,
7.749325,-0.746885,-1.742117,4.266010,1.571794,-2.372047,0.753395,1.952480,1.515015,-0.495855,-0.230459,-0.001207,
8.713034,-1.092575,-1.788511,4.347586,1.340465,-2.619091,0.300790,2.488995,1.350416,-0.688267,-0.366354,0.047762,
7.081218,-0.416101,-0.875546,4.134469,1.723438,-1.945113,0.524463,1.869450,1.447540,-0.353990,-0.323166,-0.035852,
6.799863,-0.107200,-0.645142,4.024403,1.734848,-1.944848,0.156954,1.809635,1.430926,-0.292348,-0.366733,-0.054467,
7.597231,-0.470601,-1.120272,4.515211,1.476974,-2.538887,0.473674,1.917468,1.371618,-0.585229,-0.337773,-0.033905,
8.740277,-1.118668,-1.495650,4.572909,1.058410,-2.755522,0.161093,2.477407,1.087691,-0.848311,-0.438269,0.020624,
8.316410,-0.719752,-1.518365,4.363552,1.110694,-2.887643,0.370276,2.168239,1.257518,-0.707517,-0.337675,-0.003055,
6.805633,-0.204311,-0.578432,4.032788,1.205226,-2.283879,0.382328,1.781567,1.291414,-0.330992,-0.276043,-0.058264,
8.593724,-0.800414,-1.177471,4.376077,0.701331,-2.906424,0.319906,2.394526,1.155784,-0.622681,-0.287785,0.015392,
8.755885,-0.661772,-1.337798,4.328703,0.917617,-2.804943,0.147991,2.328233,1.249937,-0.614721,-0.341765,0.010395,
9.693542,-1.413250,-1.315655,4.839116,0.523983,-2.372328,-0.172060,2.660051,0.986608,-0.615647,-0.375419,0.031183,
7.912184,-0.320119,-1.226937,4.210256,1.226029,-2.582616,0.442208,1.841167,1.366945,-0.477145,-0.278460,-0.034405,
8.178639,-0.370898,-1.435635,4.108449,1.185530,-2.643732,0.312888,1.879384,1.392023,-0.487793,-0.307154,-0.031254,
8.098697,-0.204624,-1.491705,3.721771,1.221330,-2.243468,0.465925,1.730313,1.310031,-0.477638,-0.301631,-0.019392,
9.391610,-0.918935,-1.493694,4.251655,0.673516,-2.305793,-0.083066,2.446861,1.096172,-0.578554,-0.393125,0.014067,
8.844248,-0.411118,-1.469023,4.123492,1.259888,-2.278825,0.303992,2.110296,1.121844,-0.690587,-0.403478,-0.000800,
8.045056,0.108981,-1.258662,3.649644,1.174384,-1.868059,0.787985,1.679950,1.049892,-0.624512,-0.312491,-0.014804,
7.773678,0.249605,-0.935831,3.483204,1.040470,-1.830421,0.748264,1.632144,1.058868,-0.528774,-0.308862,-0.032493,
9.649303,-1.007436,-0.642125,5.092266,0.567000,-1.969883,0.319051,2.547844,0.669479,-0.712101,-0.431901,-0.039392,
10.258143,-1.366798,-0.664797,5.685721,0.877357,-1.721723,0.319465,2.703414,0.636299,-0.779842,-0.488048,-0.038501,
7.575208,0.619331,-0.326617,3.834507,1.338173,-1.966774,0.311151,1.716056,1.327884,-0.276498,-0.354840,-0.092960,
8.894864,-0.372284,-0.605152,4.348459,0.387664,-2.507175,0.357247,2.229500,0.859628,-0.576878,-0.348070,-0.074649,
11.613770,-2.017335,-1.347246,4.856288,0.382285,-1.947016,0.825068,2.811790,0.506423,-0.737636,-0.247546,0.008093,
9.300669,-1.074190,-0.967265,4.368305,0.036036,-2.322337,0.172491,2.323385,0.640902,-0.641399,-0.403229,-0.077113,
7.707971,-0.234331,-0.968051,3.916861,0.999342,-2.348815,0.504879,1.632490,1.070987,-0.577348,-0.428914,-0.117012,
9.502732,-1.707092,-1.600964,4.814732,0.873789,-2.241022,-0.374460,2.516673,1.000869,-0.735572,-0.566071,-0.030105,
7.623013,-0.743702,-1.475405,4.449871,1.895093,-2.248069,0.402512,1.866746,1.236369,-0.818457,-0.572269,-0.081622,
9.310045,-1.717584,-1.361835,5.031247,1.093954,-1.912546,-0.049481,2.507708,0.834455,-0.819242,-0.582520,-0.042253,
8.594666,-1.419944,-0.690549,4.964734,0.617408,-2.284074,0.374312,2.510116,0.801079,-0.654832,-0.429002,-0.086408,
6.731399,0.001135,0.053225,4.257942,1.161659,-2.160523,0.550421,1.934733,1.135901,-0.236926,-0.325486,-0.136553,
6.853634,-0.027233,-0.108094,4.555365,1.521589,-2.148599,0.437811,1.973432,1.206899,-0.355831,-0.394374,-0.124820,
8.836755,-1.471019,-0.670526,5.250990,1.011445,-2.072178,0.105030,2.498426,0.946822,-0.545786,-0.424136,-0.076248,
10.099586,-2.187989,-0.717062,6.242255,0.822274,-1.813112,0.191741,2.679200,0.855311,-0.220626,-0.243386,-0.089711,
6.158813,0.076200,-0.014598,4.067846,1.812865,-1.662647,0.335815,2.035762,0.935870,-0.144398,-0.362311,-0.132286,
7.727827,-0.295614,-0.306668,4.611129,1.161448,-1.817436,1.027192,1.740394,0.729344,-0.364283,-0.181966,-0.122105,
7.406193,0.597309,0.448114,4.633489,1.324919,-1.811063,0.860213,1.608487,0.983568,0.189740,0.098673,-0.114839,
7.356552,0.609926,0.908183,5.226423,1.617946,-1.692784,0.814523,1.625074,0.881544,0.386917,0.263644,-0.099378,
6.233121,1.986742,1.592311,4.575033,2.040954,-1.732636,0.153475,1.589156,0.389621,0.984782,0.298764,-0.030388,
6.324551,3.093815,2.024833,3.250385,1.611721,-0.613974,0.025571,0.870192,1.099727,1.130310,0.163065,-0.054576,
6.268552,4.044384,2.292137,2.448820,1.758138,-0.080209,-0.644449,0.406503,1.425612,0.918945,0.145205,-0.030449,
6.986271,4.056613,1.172920,1.332335,1.958451,0.419265,-1.314990,-0.616944,1.166185,1.029427,0.338971,-0.064743,
7.455928,3.769829,0.822109,1.554516,2.119267,0.222213,-1.376522,-0.743806,1.066276,1.168838,0.356423,-0.074313,
6.543867,3.795927,1.629714,2.200042,2.379800,0.526627,-0.916685,-0.368443,1.183107,1.494730,0.423891,-0.037576,
6.546747,4.465527,2.216954,1.918888,2.165797,0.948432,-0.310095,0.145627,1.362304,1.211049,0.451340,0.030489,
5.433052,4.657427,3.206680,2.179105,1.615803,0.968149,0.513290,0.849943,1.372836,1.111837,0.366262,0.104580,
6.134985,2.118717,2.368150,6.414740,3.323107,-2.835304,-0.602429,3.065496,1.502274,0.502411,-0.028256,0.267493,
4.846762,0.834269,2.421842,7.617813,4.769705,-2.137234,-0.803721,2.541144,1.402250,-0.213722,-0.392831,0.154595,
4.567544,0.776574,3.048518,8.346668,5.443630,-1.668516,-0.661201,2.524803,1.721573,-0.385752,-0.471811,0.108272,
4.563022,2.408467,3.846169,7.380563,5.386019,0.243645,0.225697,2.297986,1.532599,-0.060206,-0.190090,0.091897,
5.553510,4.077097,4.413283,5.437708,4.436722,2.072435,1.767989,1.860268,0.996368,-0.051858,0.197267,0.092622,
3.961484,3.861197,3.735741,3.585381,3.192835,2.481631,1.793329,1.187844,0.622312,0.336097,0.282724,0.059800,
3.493988,3.226561,3.100400,2.939559,2.709851,2.217361,1.607647,1.130327,0.655437,0.317152,0.155354,0.052948,
4.488934,3.550421,3.521174,2.914329,3.522289,2.823507,1.498395,2.093789,0.432399,0.246657,0.317046,0.071975,
4.121806,3.596809,3.039011,3.171684,3.308429,2.446876,1.153212,2.010298,0.623029,0.411787,0.170898,0.057326,
2.117626,0.453100,-0.220532,1.072398,-1.092187,-1.354348,-0.767130,-0.386221,-0.327882,-0.153939,0.196232,0.028978,
7.627527,-0.629469,-0.727771,3.033234,-1.406219,-4.354115,1.143232,0.882106,-0.422862,-1.213465,0.014727,0.077893,
7.333321,-0.878502,-1.318743,3.837422,0.364064,-3.301820,0.550765,0.732861,0.209874,-1.169331,-0.366535,-0.023518,
8.442485,-0.931327,-1.535681,3.976517,0.933482,-4.036201,-0.593630,1.015391,0.392834,-1.310491,-0.571185,0.031957,
8.346895,-0.725444,-1.719969,3.825702,1.147885,-3.526078,0.106989,0.999327,0.403088,-1.361656,-0.566943,0.001030,
6.204876,1.038507,-0.349794,2.353684,1.621577,-0.580496,0.361197,1.402145,0.971957,-0.356216,-0.358628,-0.013236,
7.191890,1.111863,0.251117,3.548309,2.315086,-0.198640,1.349706,1.842667,0.925720,-0.377942,-0.229246,0.034636,
9.167441,-0.454960,-0.380847,5.449351,2.386949,-1.158206,1.026192,2.347911,0.629392,-0.995121,-0.455860,0.036322,
8.898746,-0.233645,-0.522194,5.710175,2.714306,-0.978889,1.194953,2.340881,0.691829,-1.094019,-0.494919,0.035860,
6.385765,0.998821,0.343258,4.329516,3.351720,0.527961,1.520336,2.161703,0.855584,-0.599494,-0.358960,0.066460,
5.686319,1.709763,1.463027,4.327532,2.741915,-0.202117,1.022901,2.416989,1.108448,-0.261875,-0.160360,0.117021,
5.520742,2.955254,2.672193,4.362000,2.728298,0.158054,1.054222,2.183418,0.807936,-0.448407,0.012887,0.149846,
5.430831,3.311826,2.706114,3.748510,2.807187,1.081163,1.605930,2.238301,0.755719,-0.499402,0.106436,0.137660,
4.648172,3.198217,2.692400,3.627395,3.106558,1.143530,0.957803,2.016967,1.346173,-0.118686,0.127668,0.092832,
4.791755,3.221135,2.702624,3.852381,3.559810,1.607354,1.171640,1.837312,0.771443,-0.650487,0.211817,0.119410,
4.410171,3.117714,2.965477,3.757474,3.326938,2.373150,2.253020,1.914978,0.339167,-0.583921,0.429615,0.140516,
4.446230,1.198502,4.270236,6.143337,2.982639,1.545381,1.521018,1.355454,1.278177,0.192214,0.145940,0.119986,
3.827806,0.008731,4.148477,5.946502,2.767275,1.967273,1.455638,1.380517,1.154549,0.771619,0.042138,0.033240,
3.190666,-3.042806,5.997644,4.930663,-0.199255,4.399833,2.025621,1.137914,1.125519,-0.084043,-0.042531,0.339386,
2.238823,-5.500566,6.376857,4.055381,0.323751,3.284845,1.874907,0.908287,1.196936,-0.100459,0.126114,0.283857,
0.851129,-5.669323,5.488358,3.932570,2.232404,2.491299,1.505286,0.893630,0.981669,0.090085,0.234265,0.201975,
0.556555,-5.093945,4.366019,3.364655,2.550610,2.399283,1.653373,0.997028,0.389547,-0.079997,0.411138,0.134709,
0.457855,-4.559922,3.972605,2.837068,1.695350,1.526729,1.387817,1.539428,0.303927,-0.249288,0.130830,0.067104,
0.819559,-4.262552,3.762878,2.286819,1.423231,0.386563,1.715176,1.639555,0.910709,-0.401521,-0.279528,0.166728,
1.813774,-4.714973,3.666561,2.433282,1.486437,0.949880,2.406924,1.822354,0.473145,-0.329125,-0.190611,0.105996,
3.148228,-4.646711,4.511261,1.166084,1.448219,1.188437,2.257757,2.367122,-0.356958,0.234791,0.125740,-0.168354,
3.538140,-3.111404,4.169040,1.597550,1.313014,0.701806,1.779907,2.392618,-0.009666,-0.081491,0.080001,-0.100062,
5.545936,-3.339977,3.702335,1.926150,1.370075,0.742525,1.464922,2.331267,0.554471,-0.159248,-0.180046,-0.051821,
5.943464,-1.618255,1.569248,3.461700,0.989014,0.256317,1.699816,1.906474,0.874027,-0.127207,-0.214690,-0.004645,
6.064242,-0.715594,0.201045,3.632886,1.449638,-0.459531,1.058665,2.214929,1.331399,-0.116801,-0.226010,0.008553,
